date, awayTeam, homeTeam, homeWin, spread, ou, hWRCL, hWRCR, hFRM, hOAA, hBsR, hHand, hSpxFIP, hRpxFIP, hSpIperG, aWRCL, aWRCR, aFRM, aOAA, aBsR, aHand, aSpxFIP, aRpxFIP, aSpIperG
2018-06-23,PHI,WSN,0,-2,8,84,91,-6.7,-1.0,8.4,1,3.63,4.38,5.333,88,95,6.4,-35.0,2.9,1,3.23,4.03,6.336
2018-06-23,TOR,LAA,0,-3,5,92,107,5.7,2.0,2.8,1,4.43,4.26,5.004,91,100,15.3,-33.0,-27.1,1,4.04,4.36,5.29
2018-06-23,SEA,BOS,0,-5,9,83,116,22.8,1.0,-5.1,-1,3.69,4.05,5.505,110,104,6.9,-9.0,-7.0,1,4.43,4.1,6.138
2018-06-23,OAK,CHW,0,-1,13,83,90,-15.8,-2.0,-7.2,1,3.96,4.28,5.719,91,107,-2.8,25.0,-5.8,1,4.56,4.12,5.871
2018-06-23,DET,CLE,1,3,5,106,103,8.1,-13.0,13.7,1,3.13,3.98,6.671,110,84,-7.1,-17.0,6.4,-1,4.93,4.5,5.707
2018-06-23,NYY,TBR,1,4,4,100,97,-12.1,-4.0,-0.3,1,4.56,4.17,3.344,122,112,10.0,-37.0,14.6,1,4.37,3.38,5.219
2018-06-24,BAL,ATL,1,4,10,117,92,1.5,44.0,12.6,1,3.75,4.21,5.219,82,83,-10.0,-40.0,-9.6,1,6.16,4.6,5.29
2018-06-24,CHC,CIN,1,2,14,109,91,-21.7,15.0,-1.9,1,4.82,4.3,5.333,102,103,-19.9,25.0,2.2,-1,4.3,4.29,5.813
2018-06-24,MIA,COL,0,-3,13,102,77,10.8,-2.0,3.2,1,4.26,4.04,5.271,83,85,5.3,25.0,-15.8,-1,4.36,4.68,5.067
2018-06-24,STL,MIL,0,-6,10,80,98,7.1,37.0,8.2,1,4.8,3.47,5.442,93,93,-1.2,-36.0,12.9,1,4.35,4.5,5.204
2018-06-24,ARI,PIT,0,-3,3,101,93,-10.1,5.0,-13.3,1,4.74,4.05,5.4,107,79,27.6,31.0,7.1,1,4.44,4.08,5.511
2018-06-24,SDP,SFG,1,1,5,94,99,-9.6,1.0,-2.9,1,4.28,3.93,5.008,87,81,4.1,9.0,-5.7,-1,4.76,3.57,4.636
2018-06-24,SEA,BOS,1,5,5,83,115,22.8,1.0,-5.1,-1,2.82,4.05,6.375,112,104,6.9,-9.0,-7.0,-1,3.55,4.1,5.669
2018-06-24,OAK,CHW,1,7,13,83,90,-15.8,-2.0,-7.2,-1,5.26,4.28,5.344,90,108,-2.8,25.0,-5.8,1,4.2,4.12,4.011
2018-06-24,KCR,HOU,1,8,14,121,112,14.5,45.0,-7.0,1,2.99,3.33,6.671,85,79,-13.5,-9.0,-7.4,1,4.92,4.63,6.002
2018-06-24,TEX,MIN,1,2,2,87,94,-0.9,4.0,0.6,1,3.58,4.04,6.4,92,84,-23.8,13.0,7.2,1,4.5,4.19,5.774
2018-06-24,NYY,TBR,1,1,13,101,97,-12.1,-4.0,-0.3,1,4.09,4.17,3.017,122,111,10.0,-37.0,14.6,1,3.57,3.38,5.75
2018-06-25,CIN,ATL,1,1,9,117,93,1.5,44.0,12.6,1,3.55,4.21,5.643,109,93,-21.7,15.0,-1.9,1,4.24,4.3,5.4
2018-06-25,PIT,NYM,0,-2,10,79,98,-9.0,-12.0,2.6,1,2.48,4.68,4.5,101,92,-10.1,5.0,-13.3,1,3.68,4.05,5.471
2018-06-25,CLE,STL,1,4,4,92,95,-1.2,-36.0,12.9,1,3.06,4.5,5.0,108,105,8.1,-13.0,13.7,1,3.96,3.98,6.6
2018-06-25,SEA,BAL,0,-2,8,81,83,-10.0,-40.0,-9.6,1,4.7,4.6,5.431,109,104,6.9,-9.0,-7.0,1,4.43,4.1,5.565
2018-06-25,TOR,HOU,0,-3,9,121,112,14.5,45.0,-7.0,1,3.61,3.33,6.688,91,103,15.3,-33.0,-27.1,-1,3.48,4.36,6.067
2018-06-25,LAA,KCR,1,2,2,85,78,-13.5,-9.0,-7.4,1,5.01,4.63,4.517,92,106,5.7,2.0,2.8,0,3.55,4.26,5.714
2018-06-25,WSN,TBR,1,11,11,102,98,-12.1,-4.0,-0.3,-1,3.75,4.17,5.877,86,92,-6.7,-1.0,8.4,-1,3.94,4.38,5.604
2018-06-25,SDP,TEX,1,3,11,92,82,-23.8,13.0,7.2,-1,4.29,4.19,6.136,87,80,4.1,9.0,-5.7,-1,3.73,3.57,4.9
2018-06-26,CIN,ATL,0,-2,8,116,93,1.5,44.0,12.6,1,4.11,4.21,5.576,108,92,-21.7,15.0,-1.9,1,4.59,4.3,5.129
2018-06-26,CHC,LAD,0,-5,13,100,106,17.9,-15.0,11.4,1,2.52,3.77,5.7,102,103,-19.9,25.0,2.2,-1,4.6,4.29,6.0
2018-06-26,ARI,MIA,0,-2,8,82,88,5.3,25.0,-15.8,1,5.32,4.68,4.5,106,79,27.6,31.0,7.1,1,4.15,4.08,5.536
2018-06-26,PIT,NYM,1,1,7,78,98,-9.0,-12.0,2.6,-1,4.47,4.68,5.071,101,92,-10.1,5.0,-13.3,1,4.35,4.05,5.4
2018-06-26,NYY,PHI,0,-6,6,89,95,6.4,-35.0,2.9,1,4.23,4.03,5.643,121,110,10.0,-37.0,14.6,1,3.01,3.38,6.504
2018-06-26,COL,SFG,1,1,5,95,98,-9.6,1.0,-2.9,-1,4.56,3.93,5.202,101,76,10.8,-2.0,3.2,1,4.51,4.04,5.733
2018-06-26,CLE,STL,1,9,13,92,95,-1.2,-36.0,12.9,1,4.89,4.5,5.506,109,103,8.1,-13.0,13.7,1,2.8,3.98,6.942
2018-06-26,SEA,BAL,0,-1,5,80,82,-10.0,-40.0,-9.6,1,3.76,4.6,5.869,109,104,6.9,-9.0,-7.0,-1,3.22,4.1,6.004
2018-06-26,LAA,BOS,1,8,10,84,115,22.8,1.0,-5.1,-1,4.29,4.05,5.802,92,104,5.7,2.0,2.8,-1,3.9,4.26,4.017
2018-06-26,MIN,CHW,1,4,12,83,92,-15.8,-2.0,-7.2,1,5.6,4.28,5.804,86,94,-0.9,4.0,0.6,1,4.43,4.04,5.219
2018-06-26,OAK,DET,0,-2,16,110,82,-7.1,-17.0,6.4,-1,4.57,4.5,5.581,90,109,-2.8,25.0,-5.8,1,4.41,4.12,6.613
2018-06-26,WSN,TBR,1,1,1,105,98,-12.1,-4.0,-0.3,1,4.01,4.17,5.807,84,92,-6.7,-1.0,8.4,1,2.6,4.38,6.692
2018-06-26,SDP,TEX,0,-1,5,90,84,-23.8,13.0,7.2,1,4.65,4.19,5.689,90,79,4.1,9.0,-5.7,1,3.8,3.57,5.933
2018-06-27,CIN,ATL,0,-1,11,116,93,1.5,44.0,12.6,-1,3.98,4.21,5.8,108,92,-21.7,15.0,-1.9,1,4.09,4.3,5.192
2018-06-27,CHC,LAD,1,2,12,99,105,17.9,-15.0,11.4,-1,3.47,3.77,5.338,104,103,-19.9,25.0,2.2,1,4.18,4.29,5.936
2018-06-27,ARI,MIA,0,-1,3,82,88,5.3,25.0,-15.8,-1,5.75,4.68,4.461,106,79,27.6,31.0,7.1,-1,3.41,4.08,4.511
2018-06-27,KCR,MIL,0,-1,9,80,99,7.1,37.0,8.2,-1,4.14,3.47,5.362,86,77,-13.5,-9.0,-7.4,-1,5.37,4.63,5.504
2018-06-27,PIT,NYM,0,-2,8,79,98,-9.0,-12.0,2.6,1,4.23,4.68,5.79,100,92,-10.1,5.0,-13.3,1,3.81,4.05,5.788
2018-06-27,COL,SFG,1,1,1,95,98,-9.6,1.0,-2.9,-1,4.54,3.93,6.258,100,77,10.8,-2.0,3.2,-1,4.14,4.04,6.069
2018-06-27,CLE,STL,0,-4,6,91,97,-1.2,-36.0,12.9,1,3.41,4.5,5.707,109,102,8.1,-13.0,13.7,1,2.69,3.98,6.011
2018-06-27,SEA,BAL,0,-1,15,80,82,-10.0,-40.0,-9.6,1,4.39,4.6,5.385,109,103,6.9,-9.0,-7.0,-1,4.29,4.1,5.207
2018-06-27,LAA,BOS,1,3,15,88,115,22.8,1.0,-5.1,1,3.85,4.05,6.19,92,103,5.7,2.0,2.8,-1,3.96,4.26,6.005
2018-06-27,MIN,CHW,1,5,7,84,93,-15.8,-2.0,-7.2,1,5.18,4.28,6.19,85,94,-0.9,4.0,0.6,1,4.02,4.04,5.871
2018-06-27,TOR,HOU,1,1,13,123,113,14.5,45.0,-7.0,-1,3.64,3.33,6.062,91,102,15.3,-33.0,-27.1,1,5.09,4.36,5.602
2018-06-27,SDP,TEX,1,3,7,90,84,-23.8,13.0,7.2,-1,4.65,4.19,5.574,92,78,4.1,9.0,-5.7,-1,3.63,3.57,6.25
2018-06-28,MIL,CIN,0,-2,10,109,92,-21.7,15.0,-1.9,1,4.57,4.3,5.5,83,98,7.1,37.0,8.2,1,4.33,3.47,5.433
2018-06-28,CHC,LAD,0,-6,16,100,107,17.9,-15.0,11.4,-1,3.0,3.77,5.778,104,103,-19.9,25.0,2.2,-1,4.21,4.29,5.336
2018-06-28,ARI,MIA,0,-4,4,80,88,5.3,25.0,-15.8,1,4.68,4.68,4.889,105,78,27.6,31.0,7.1,1,3.39,4.08,6.0
2018-06-28,WSN,PHI,1,1,7,88,94,6.4,-35.0,2.9,1,3.33,4.03,6.315,85,90,-6.7,-1.0,8.4,1,4.45,4.38,6.136
2018-06-28,COL,SFG,0,-1,17,93,98,-9.6,1.0,-2.9,1,4.59,3.93,5.438,96,77,10.8,-2.0,3.2,1,2.9,4.04,5.5
2018-06-28,MIN,CHW,0,-1,3,84,94,-15.8,-2.0,-7.2,1,6.46,4.28,5.202,84,93,-0.9,4.0,0.6,1,5.02,4.04,4.942
2018-06-28,OAK,DET,0,-2,6,110,82,-7.1,-17.0,6.4,1,4.17,4.5,5.736,93,108,-2.8,25.0,-5.8,-1,4.15,4.12,6.254
2018-06-29,SFG,ARI,0,-1,3,105,79,27.6,31.0,7.1,-1,2.69,4.08,6.25,93,99,-9.6,1.0,-2.9,-1,3.33,3.93,5.417
2018-06-29,MIN,CHC,1,4,16,102,105,-19.9,25.0,2.2,-1,4.17,4.29,5.844,82,93,-0.9,4.0,0.6,1,3.45,4.04,6.438
2018-06-29,MIL,CIN,0,-6,10,109,93,-21.7,15.0,-1.9,1,4.68,4.3,5.312,84,98,7.1,37.0,8.2,1,5.07,3.47,5.469
2018-06-29,COL,LAD,0,-2,4,102,106,17.9,-15.0,11.4,-1,4.92,3.77,4.383,96,78,10.8,-2.0,3.2,-1,4.37,4.04,5.317
2018-06-29,WSN,PHI,0,-10,24,88,94,6.4,-35.0,2.9,1,3.31,4.03,5.252,85,89,-6.7,-1.0,8.4,1,3.8,4.38,5.5
2018-06-29,PIT,SDP,0,-3,9,88,79,4.1,9.0,-5.7,-1,4.65,3.57,4.75,100,92,-10.1,5.0,-13.3,1,4.26,4.05,5.506
2018-06-29,ATL,STL,0,-4,6,91,96,-1.2,-36.0,12.9,1,3.55,4.5,6.467,116,92,1.5,44.0,12.6,1,4.89,4.21,5.404
2018-06-29,LAA,BAL,0,-6,8,80,82,-10.0,-40.0,-9.6,1,5.94,4.6,5.129,91,103,5.7,2.0,2.8,1,3.45,4.26,4.5
2018-06-29,BOS,NYY,1,7,9,121,109,10.0,-37.0,14.6,-1,4.45,3.38,5.431,95,115,22.8,1.0,-5.1,-1,3.85,4.05,5.404
2018-06-29,CLE,OAK,1,2,4,93,108,-2.8,25.0,-5.8,1,4.09,4.12,4.258,108,102,8.1,-13.0,13.7,1,3.11,3.98,6.688
2018-06-29,KCR,SEA,1,3,5,109,104,6.9,-9.0,-7.0,-1,3.57,4.1,5.69,87,77,-13.5,-9.0,-7.4,1,4.63,4.63,5.379
2018-06-29,HOU,TBR,1,1,5,105,96,-12.1,-4.0,-0.3,1,4.17,4.17,4.0,122,114,14.5,45.0,-7.0,1,2.97,3.33,6.567
2018-06-29,CHW,TEX,1,8,14,93,84,-23.8,13.0,7.2,1,5.5,4.19,5.017,84,93,-15.8,-2.0,-7.2,1,4.19,4.28,5.504
2018-06-29,DET,TOR,1,1,5,91,101,15.3,-33.0,-27.1,1,3.85,4.36,5.254,109,81,-7.1,-17.0,6.4,-1,4.92,4.5,5.552
2018-06-30,MIL,CIN,1,9,15,109,92,-21.7,15.0,-1.9,1,4.29,4.3,5.375,84,99,7.1,37.0,8.2,1,4.85,3.47,5.412
2018-06-30,COL,LAD,0,-2,4,99,107,17.9,-15.0,11.4,1,3.61,3.77,5.154,96,78,10.8,-2.0,3.2,1,4.22,4.04,5.188
2018-06-30,PIT,SDP,1,1,7,88,79,4.1,9.0,-5.7,-1,3.71,3.57,4.818,102,91,-10.1,5.0,-13.3,1,4.57,4.05,5.438
2018-06-30,LAA,BAL,0,-4,8,80,81,-10.0,-40.0,-9.6,1,4.78,4.6,5.469,91,104,5.7,2.0,2.8,0,3.48,4.26,5.8
2018-06-30,BOS,NYY,0,-11,11,122,110,10.0,-37.0,14.6,1,4.28,3.38,5.336,93,114,22.8,1.0,-5.1,-1,2.68,4.05,6.412
2018-06-30,KCR,SEA,1,2,10,109,104,6.9,-9.0,-7.0,1,4.48,4.1,5.59,85,77,-13.5,-9.0,-7.4,1,5.08,4.63,5.877
2018-06-30,HOU,TBR,1,3,7,105,95,-12.1,-4.0,-0.3,1,4.32,4.17,1.383,122,112,14.5,45.0,-7.0,1,3.67,3.33,6.651
2018-06-30,CHW,TEX,1,9,17,93,86,-23.8,13.0,7.2,1,4.46,4.19,5.862,83,92,-15.8,-2.0,-7.2,-1,5.48,4.28,6.008
2018-07-01,SFG,ARI,0,-3,15,101,78,27.6,31.0,7.1,1,4.22,4.08,5.502,91,100,-9.6,1.0,-2.9,-1,4.43,3.93,5.312
2018-07-01,MIN,CHC,1,1,21,104,108,-19.9,25.0,2.2,-1,4.54,4.29,5.938,86,92,-0.9,4.0,0.6,1,4.24,4.04,5.204
2018-07-01,MIL,CIN,1,6,10,110,93,-21.7,15.0,-1.9,1,4.64,4.3,5.333,84,98,7.1,37.0,8.2,1,2.65,3.47,5.517
2018-07-01,COL,LAD,1,2,10,99,105,17.9,-15.0,11.4,1,2.59,3.77,5.636,96,77,10.8,-2.0,3.2,1,4.52,4.04,5.752
2018-07-01,NYM,MIA,0,-3,7,79,89,5.3,25.0,-15.8,1,4.9,4.68,4.73,77,98,-9.0,-12.0,2.6,-1,4.27,4.68,5.2
2018-07-01,WSN,PHI,1,1,7,89,96,6.4,-35.0,2.9,1,4.24,4.03,5.6,85,94,-6.7,-1.0,8.4,-1,4.1,4.38,5.317
2018-07-01,PIT,SDP,0,-2,12,88,79,4.1,9.0,-5.7,1,3.92,3.57,5.938,102,91,-10.1,5.0,-13.3,1,3.76,4.05,5.504
2018-07-01,ATL,STL,0,-1,11,87,96,-1.2,-36.0,12.9,1,3.86,4.5,5.5,115,94,1.5,44.0,12.6,1,3.62,4.21,5.6
2018-07-01,BOS,NYY,1,10,12,117,109,10.0,-37.0,14.6,1,2.94,3.38,6.533,93,116,22.8,1.0,-5.1,-1,4.25,4.05,5.815
2018-07-01,CLE,OAK,0,-12,18,92,108,-2.8,25.0,-5.8,1,4.67,4.12,6.011,108,100,8.1,-13.0,13.7,1,4.01,3.98,6.5
2018-07-01,KCR,SEA,1,1,1,109,105,6.9,-9.0,-7.0,-1,3.11,4.1,6.063,85,77,-13.5,-9.0,-7.4,1,4.33,4.63,5.013
2018-07-01,HOU,TBR,1,1,5,105,95,-12.1,-4.0,-0.3,-1,3.71,4.17,5.943,120,111,14.5,45.0,-7.0,1,3.19,3.33,5.942
2018-07-01,CHW,TEX,0,-5,15,95,87,-23.8,13.0,7.2,-1,4.21,4.19,6.065,84,93,-15.8,-2.0,-7.2,1,5.65,4.28,5.875
2018-07-01,DET,TOR,0,-8,10,92,102,15.3,-33.0,-27.1,-1,3.62,4.36,6.062,109,80,-7.1,-17.0,6.4,1,4.28,4.5,4.559
2018-07-02,STL,ARI,0,-3,9,102,79,27.6,31.0,7.1,-1,3.48,4.08,4.724,86,96,-1.2,-36.0,12.9,1,4.79,4.5,5.544
2018-07-02,CHW,CIN,1,2,8,110,93,-21.7,15.0,-1.9,1,4.08,4.3,5.122,87,93,-15.8,-2.0,-7.2,1,5.07,4.28,6.237
2018-07-02,SFG,COL,1,3,7,96,78,10.8,-2.0,3.2,-1,4.1,4.04,6.127,91,102,-9.6,1.0,-2.9,-1,4.29,3.93,6.407
2018-07-02,PIT,LAD,1,16,18,99,106,17.9,-15.0,11.4,-1,3.44,3.77,5.442,101,92,-10.1,5.0,-13.3,1,4.0,4.05,5.839
2018-07-02,TBR,MIA,1,1,5,78,89,5.3,25.0,-15.8,-1,5.49,4.68,4.589,105,95,-12.1,-4.0,-0.3,1,3.8,4.17,5.839
2018-07-02,MIN,MIL,1,1,11,84,97,7.1,37.0,8.2,-1,4.08,3.47,5.404,88,94,-0.9,4.0,0.6,1,3.91,4.04,5.942
2018-07-02,BOS,WSN,0,-1,7,84,93,-6.7,-1.0,8.4,1,2.78,4.38,6.71,94,114,22.8,1.0,-5.1,1,3.9,4.05,6.176
2018-07-02,ATL,NYY,0,-2,8,123,110,10.0,-37.0,14.6,1,2.78,3.38,4.667,115,93,1.5,44.0,12.6,1,4.15,4.21,5.5
2018-07-03,STL,ARI,1,2,6,102,79,27.6,31.0,7.1,1,3.43,4.08,6.059,90,96,-1.2,-36.0,12.9,1,3.41,4.5,5.552
2018-07-03,DET,CHC,1,2,8,106,109,-19.9,25.0,2.2,1,4.26,4.29,5.75,108,81,-7.1,-17.0,6.4,1,4.1,4.5,5.877
2018-07-03,CHW,CIN,0,-4,20,110,94,-21.7,15.0,-1.9,1,4.34,4.3,5.607,89,92,-15.8,-2.0,-7.2,1,6.44,4.28,5.254
2018-07-03,PIT,LAD,1,5,11,101,109,17.9,-15.0,11.4,-1,2.89,3.77,5.7,100,92,-10.1,5.0,-13.3,1,3.98,4.05,5.802
2018-07-03,TBR,MIA,0,-3,15,78,89,5.3,25.0,-15.8,1,4.66,4.68,4.8,102,95,-12.1,-4.0,-0.3,-1,4.52,4.17,5.017
2018-07-03,MIN,MIL,1,2,2,84,98,7.1,37.0,8.2,1,4.33,3.47,5.471,89,93,-0.9,4.0,0.6,1,4.9,4.04,5.004
2018-07-03,BAL,PHI,1,1,5,87,95,6.4,-35.0,2.9,1,3.8,4.03,5.607,78,83,-10.0,-40.0,-9.6,1,4.6,4.6,5.29
2018-07-03,BOS,WSN,0,-7,15,84,94,-6.7,-1.0,8.4,1,4.48,4.38,6.127,94,113,22.8,1.0,-5.1,-1,4.48,4.05,5.0
2018-07-03,CLE,KCR,0,-2,10,81,76,-13.5,-9.0,-7.4,-1,5.27,4.63,5.533,108,105,8.1,-13.0,13.7,1,3.11,3.98,6.008
2018-07-03,ATL,NYY,1,3,13,123,110,10.0,-37.0,14.6,1,3.66,3.38,5.444,114,93,1.5,44.0,12.6,-1,4.01,4.21,5.812
2018-07-03,SDP,OAK,1,4,8,92,108,-2.8,25.0,-5.8,1,4.89,4.12,5.508,87,80,4.1,9.0,-5.7,-1,3.78,3.57,6.294
2018-07-03,LAA,SEA,1,3,5,109,103,6.9,-9.0,-7.0,-1,4.28,4.1,5.276,92,102,5.7,2.0,2.8,-1,4.08,4.26,5.857
2018-07-03,HOU,TEX,0,-2,8,96,86,-23.8,13.0,7.2,1,4.61,4.19,5.517,117,112,14.5,45.0,-7.0,-1,3.71,3.33,6.002
2018-07-03,NYM,TOR,1,2,14,92,99,15.3,-33.0,-27.1,1,5.21,4.36,5.565,77,97,-9.0,-12.0,2.6,1,4.1,4.68,5.871
2018-07-04,STL,ARI,0,-4,12,103,78,27.6,31.0,7.1,-1,2.68,4.08,6.235,90,95,-1.2,-36.0,12.9,1,3.62,4.5,6.44
2018-07-04,DET,CHC,1,3,7,106,110,-19.9,25.0,2.2,-1,4.31,4.29,5.317,107,80,-7.1,-17.0,6.4,-1,4.99,4.5,5.589
2018-07-04,CHW,CIN,1,3,11,107,95,-21.7,15.0,-1.9,1,4.68,4.3,5.294,88,94,-15.8,-2.0,-7.2,1,4.58,4.28,5.119
2018-07-04,SFG,COL,1,1,1,97,78,10.8,-2.0,3.2,-1,4.31,4.04,5.475,90,100,-9.6,1.0,-2.9,-1,3.28,3.93,5.462
2018-07-04,TBR,MIA,1,3,3,77,89,5.3,25.0,-15.8,1,3.9,4.68,5.875,101,97,-12.1,-4.0,-0.3,1,4.75,4.17,3.011
2018-07-04,MIN,MIL,1,1,5,82,98,7.1,37.0,8.2,1,4.98,3.47,5.502,88,92,-0.9,4.0,0.6,1,3.64,4.04,6.296
2018-07-04,BOS,WSN,0,-3,3,85,94,-6.7,-1.0,8.4,1,3.98,4.38,5.4,96,114,22.8,1.0,-5.1,-1,4.05,4.05,5.442
2018-07-04,ATL,NYY,1,4,8,125,110,10.0,-37.0,14.6,-1,4.45,3.38,5.536,113,94,1.5,44.0,12.6,1,4.85,4.21,5.442
2018-07-04,SDP,OAK,1,2,6,94,108,-2.8,25.0,-5.8,-1,4.21,4.12,6.239,87,80,4.1,9.0,-5.7,1,4.41,3.57,3.5
2018-07-04,LAA,SEA,0,-3,11,107,104,6.9,-9.0,-7.0,1,4.31,4.1,6.298,89,102,5.7,2.0,2.8,1,3.68,4.26,4.86
2018-07-04,HOU,TEX,0,-1,9,94,87,-23.8,13.0,7.2,-1,4.59,4.19,5.669,117,112,14.5,45.0,-7.0,1,3.07,3.33,6.533
2018-07-05,SDP,ARI,0,-3,9,103,78,27.6,31.0,7.1,1,3.19,4.08,4.033,86,80,4.1,9.0,-5.7,-1,4.62,3.57,4.769
2018-07-05,ATL,MIL,1,5,9,82,98,7.1,37.0,8.2,1,4.8,3.47,5.389,113,94,1.5,44.0,12.6,-1,2.59,4.21,5.533
2018-07-05,STL,SFG,0,-9,13,88,100,-9.6,1.0,-2.9,1,3.93,3.93,6.4,91,96,-1.2,-36.0,12.9,1,4.33,4.5,5.235
2018-07-05,CHW,HOU,1,1,7,118,112,14.5,45.0,-7.0,1,3.62,3.33,6.559,88,95,-15.8,-2.0,-7.2,-1,5.62,4.28,5.813
2018-07-05,LAA,SEA,1,3,5,108,104,6.9,-9.0,-7.0,-1,3.51,4.1,5.884,89,103,5.7,2.0,2.8,1,4.55,4.26,5.006
2018-07-06,SDP,ARI,1,2,4,103,78,27.6,31.0,7.1,1,4.33,4.08,5.414,86,81,4.1,9.0,-5.7,-1,3.7,3.57,4.833
2018-07-06,CIN,CHC,0,-1,5,107,110,-19.9,25.0,2.2,-1,4.15,4.29,5.724,106,95,-21.7,15.0,-1.9,1,4.11,4.3,5.357
2018-07-06,ATL,MIL,1,1,9,84,98,7.1,37.0,8.2,1,3.06,3.47,5.413,112,93,1.5,44.0,12.6,1,3.53,4.21,5.562
2018-07-06,TBR,NYM,1,4,6,77,99,-9.0,-12.0,2.6,1,2.67,4.68,6.296,101,96,-12.1,-4.0,-0.3,1,4.04,4.17,1.341
2018-07-06,PHI,PIT,0,-12,22,97,92,-10.1,5.0,-13.3,1,4.6,4.05,5.357,86,94,6.4,-35.0,2.9,1,3.43,4.03,5.059
2018-07-06,STL,SFG,1,1,5,87,99,-9.6,1.0,-2.9,1,4.04,3.93,5.511,94,97,-1.2,-36.0,12.9,1,4.33,4.5,5.407
2018-07-06,MIA,WSN,1,1,5,87,94,-6.7,-1.0,8.4,-1,4.14,4.38,5.298,78,90,5.3,25.0,-15.8,1,4.89,4.68,4.919
2018-07-06,LAD,LAA,1,1,5,87,103,5.7,2.0,2.8,1,3.2,4.26,4.678,100,112,17.9,-15.0,11.4,1,3.56,3.77,5.286
2018-07-06,OAK,CLE,1,6,14,108,103,8.1,-13.0,13.7,1,3.54,3.98,6.069,94,109,-2.8,25.0,-5.8,1,4.23,4.12,4.613
2018-07-06,TEX,DET,1,2,4,108,81,-7.1,-17.0,6.4,1,4.17,4.5,4.803,95,86,-23.8,13.0,7.2,1,4.54,4.19,5.804
2018-07-06,BOS,KCR,0,-5,15,81,77,-13.5,-9.0,-7.4,1,5.1,4.63,5.884,94,114,22.8,1.0,-5.1,-1,2.63,4.05,6.444
2018-07-06,BAL,MIN,1,4,8,87,92,-0.9,4.0,0.6,1,4.37,4.04,5.002,78,82,-10.0,-40.0,-9.6,1,3.96,4.6,6.0
2018-07-06,COL,SEA,0,-6,8,107,105,6.9,-9.0,-7.0,1,4.43,4.1,5.557,96,78,10.8,-2.0,3.2,1,4.07,4.04,5.353
2018-07-06,NYY,TOR,1,4,8,92,100,15.3,-33.0,-27.1,1,3.97,4.36,5.379,124,110,10.0,-37.0,14.6,1,4.38,3.38,5.129
2018-07-07,SDP,ARI,1,15,25,102,78,27.6,31.0,7.1,-1,3.46,4.08,4.758,86,80,4.1,9.0,-5.7,1,4.08,3.57,5.882
2018-07-07,CIN,CHC,1,1,15,108,109,-19.9,25.0,2.2,1,5.33,4.29,4.869,106,95,-21.7,15.0,-1.9,1,4.41,4.3,5.307
2018-07-07,TBR,NYM,0,-3,3,76,99,-9.0,-12.0,2.6,-1,4.25,4.68,5.19,101,95,-12.1,-4.0,-0.3,-1,3.61,4.17,6.004
2018-07-07,PHI,PIT,0,-1,5,99,92,-10.1,5.0,-13.3,1,3.78,4.05,5.473,88,97,6.4,-35.0,2.9,1,4.24,4.03,5.562
2018-07-07,STL,SFG,0,-1,5,87,98,-9.6,1.0,-2.9,1,6.08,3.93,4.383,92,97,-1.2,-36.0,12.9,1,4.65,4.5,5.576
2018-07-07,MIA,WSN,1,14,22,87,94,-6.7,-1.0,8.4,1,2.88,4.38,6.67,80,90,5.3,25.0,-15.8,-1,5.18,4.68,4.697
2018-07-07,OAK,CLE,0,-3,9,108,104,8.1,-13.0,13.7,1,2.86,3.98,6.613,94,109,-2.8,25.0,-5.8,1,3.33,4.12,6.033
2018-07-07,CHW,HOU,1,6,18,121,112,14.5,45.0,-7.0,1,3.09,3.33,6.002,88,94,-15.8,-2.0,-7.2,1,5.16,4.28,6.278
2018-07-07,BOS,KCR,0,-11,19,80,78,-13.5,-9.0,-7.4,1,4.32,4.63,5.511,95,115,22.8,1.0,-5.1,-1,4.29,4.05,5.651
2018-07-07,BAL,MIN,1,1,9,85,93,-0.9,4.0,0.6,1,3.99,4.04,5.886,78,82,-10.0,-40.0,-9.6,1,3.9,4.6,6.002
2018-07-07,COL,SEA,0,-4,6,107,104,6.9,-9.0,-7.0,-1,3.06,4.1,6.17,96,79,10.8,-2.0,3.2,-1,4.16,4.04,6.178
2018-07-07,NYY,TOR,0,-3,13,91,100,15.3,-33.0,-27.1,-1,3.73,4.36,6.004,124,109,10.0,-37.0,14.6,1,2.97,3.38,6.557
2018-07-08,SDP,ARI,0,-1,7,103,82,27.6,31.0,7.1,1,3.45,4.08,6.059,89,79,4.1,9.0,-5.7,-1,3.9,3.57,6.278
2018-07-08,CIN,CHC,1,1,11,108,110,-19.9,25.0,2.2,-1,4.58,4.29,5.882,105,95,-21.7,15.0,-1.9,1,3.97,4.3,5.224
2018-07-08,ATL,MIL,1,7,13,83,96,7.1,37.0,8.2,1,4.28,3.47,5.442,112,93,1.5,44.0,12.6,-1,4.17,4.21,5.592
2018-07-08,STL,SFG,1,5,21,87,97,-9.6,1.0,-2.9,-1,4.34,3.93,6.339,92,96,-1.2,-36.0,12.9,1,3.37,4.5,5.589
2018-07-08,MIA,WSN,0,-8,12,89,95,-6.7,-1.0,8.4,1,4.53,4.38,6.178,80,90,5.3,25.0,-15.8,1,4.51,4.68,4.818
2018-07-08,LAD,LAA,1,1,7,86,101,5.7,2.0,2.8,-1,3.89,4.26,5.933,100,110,17.9,-15.0,11.4,-1,3.46,3.77,5.475
